/home/kopt/enter/envs/wsl_neuroMCTS/lib/python3.10/site-packages/pygame/pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists
pygame 2.6.1 (SDL 2.28.4, Python 3.10.19)
Hello from the pygame community. https://www.pygame.org/contribute.html
집합 상위 학습 | 반경 300 상한 1000 무배송 500 gamma 0.997 구성=무작위 드론[3, 6] 목적지[20, 80] CC무작위 인스턴스=무작위 목표유지=off 완주보상=0.0 잔여페널티=0.1 규칙관측=False 규칙정규화=2.0 막힘페널티=0.0 도달권shaping=0.0 자기회귀=True 홀드아웃상한=3000 선택=makespan
/home/kopt/drone/proposed_src/pipeline/train_v5_26_09_15_23.py:335: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  writer.add_scalar("train/alpha", float(log_alpha.exp()), ep)
Ep 1 | 드론5 목적지43 |  986스텝 | 배송 43/43 | 재적재  7 | 중계율 0.11 | alpha 0.100 | complete
Ep 999 | 드론4 목적지52 |  763스텝 | 배송 52/52 | 재적재  9 | 중계율 0.21 | alpha 1.461 | complete
Ep 1000 | 드론4 목적지78 | 1000스텝 | 배송 66/78 | 재적재 12 | 중계율 0.23 | alpha 1.459 | step_limit
  [홀드아웃] 배송 49.9±0.6 완주 0.97 스텝 1014 점수 104.1 재적재 8.3 2홉+ 0.62 | 최고 106.8@ep650 정체 7/15
Ep 1001 | 드론4 목적지65 | 1000스텝 | 배송 64/65 | 재적재 10 | 중계율 0.21 | alpha 1.476 | step_limit
Ep 1002 | 드론3 목적지51 |  950스텝 | 배송 51/51 | 재적재  9 | 중계율 0.18 | alpha 1.475 | complete
Ep 1003 | 드론5 목적지23 |  370스텝 | 배송 23/23 | 재적재  1 | 중계율 0.14 | alpha 1.477 | complete
Ep 1004 | 드론3 목적지73 | 1000스텝 | 배송 68/73 | 재적재 12 | 중계율 0.20 | alpha 1.485 | step_limit
Ep 1005 | 드론3 목적지31 |  733스텝 | 배송 31/31 | 재적재  6 | 중계율 0.28 | alpha 1.464 | complete
Ep 1006 | 드론3 목적지54 |  955스텝 | 배송 54/54 | 재적재  9 | 중계율 0.16 | alpha 1.436 | complete
Ep 1007 | 드론3 목적지61 | 1000스텝 | 배송 57/61 | 재적재 11 | 중계율 0.19 | alpha 1.473 | step_limit
Ep 1008 | 드론4 목적지56 | 1000스텝 | 배송 47/56 | 재적재  8 | 중계율 0.29 | alpha 1.505 | step_limit
Ep 1009 | 드론4 목적지65 | 1000스텝 | 배송 59/65 | 재적재 11 | 중계율 0.22 | alpha 1.506 | step_limit
Ep 1010 | 드론4 목적지64 | 1000스텝 | 배송 62/64 | 재적재 11 | 중계율 0.23 | alpha 1.499 | step_limit
Ep 1011 | 드론4 목적지48 |  552스텝 | 배송 48/48 | 재적재  8 | 중계율 0.10 | alpha 1.498 | complete
Ep 1012 | 드론5 목적지77 |  886스텝 | 배송 77/77 | 재적재 13 | 중계율 0.13 | alpha 1.492 | complete
Ep 1013 | 드론6 목적지30 |  377스텝 | 배송 30/30 | 재적재  3 | 중계율 0.12 | alpha 1.488 | complete
Ep 1014 | 드론6 목적지73 |  492스텝 | 배송 73/73 | 재적재 11 | 중계율 0.08 | alpha 1.513 | complete
Ep 1015 | 드론6 목적지80 |  598스텝 | 배송 80/80 | 재적재 14 | 중계율 0.09 | alpha 1.493 | complete
Ep 1016 | 드론4 목적지35 | 1000스텝 | 배송 34/35 | 재적재  4 | 중계율 0.23 | alpha 1.463 | step_limit
Ep 1017 | 드론4 목적지52 | 1000스텝 | 배송 50/52 | 재적재  9 | 중계율 0.21 | alpha 1.461 | step_limit
Ep 1018 | 드론6 목적지25 |  276스텝 | 배송 25/25 | 재적재  0 | 중계율 0.12 | alpha 1.473 | complete
Ep 1019 | 드론5 목적지59 |  632스텝 | 배송 59/59 | 재적재 10 | 중계율 0.12 | alpha 1.469 | complete
Ep 1020 | 드론3 목적지57 | 1000스텝 | 배송 55/57 | 재적재 10 | 중계율 0.18 | alpha 1.439 | step_limit
Ep 1021 | 드론3 목적지78 | 1000스텝 | 배송 61/78 | 재적재 12 | 중계율 0.17 | alpha 1.429 | step_limit
Ep 1022 | 드론3 목적지68 | 1000스텝 | 배송 54/68 | 재적재  9 | 중계율 0.20 | alpha 1.445 | step_limit
Ep 1023 | 드론3 목적지33 |  800스텝 | 배송 33/33 | 재적재  5 | 중계율 0.25 | alpha 1.437 | complete
Ep 1024 | 드론3 목적지77 | 1000스텝 | 배송 61/77 | 재적재 11 | 중계율 0.23 | alpha 1.427 | step_limit
Ep 1025 | 드론6 목적지23 |  238스텝 | 배송 23/23 | 재적재  1 | 중계율 0.09 | alpha 1.419 | complete
Ep 1026 | 드론5 목적지21 |  323스텝 | 배송 21/21 | 재적재  2 | 중계율 0.09 | alpha 1.423 | complete
Ep 1027 | 드론3 목적지35 |  685스텝 | 배송 35/35 | 재적재  5 | 중계율 0.16 | alpha 1.450 | complete
Ep 1028 | 드론5 목적지41 |  469스텝 | 배송 41/41 | 재적재  5 | 중계율 0.18 | alpha 1.453 | complete
Ep 1029 | 드론5 목적지21 |  235스텝 | 배송 21/21 | 재적재  0 | 중계율 0.07 | alpha 1.443 | complete
Ep 1030 | 드론4 목적지54 |  706스텝 | 배송 54/54 | 재적재  8 | 중계율 0.20 | alpha 1.435 | complete
Ep 1031 | 드론4 목적지72 |  888스텝 | 배송 72/72 | 재적재 12 | 중계율 0.20 | alpha 1.449 | complete
Ep 1032 | 드론5 목적지48 |  555스텝 | 배송 48/48 | 재적재  7 | 중계율 0.16 | alpha 1.454 | complete
Ep 1033 | 드론3 목적지32 |  594스텝 | 배송 32/32 | 재적재  6 | 중계율 0.13 | alpha 1.459 | complete
Ep 1034 | 드론4 목적지21 |  401스텝 | 배송 21/21 | 재적재  2 | 중계율 0.17 | alpha 1.457 | complete
Ep 1035 | 드론3 목적지57 | 1000스텝 | 배송 54/57 | 재적재 10 | 중계율 0.24 | alpha 1.452 | step_limit
Ep 1036 | 드론4 목적지56 |  808스텝 | 배송 56/56 | 재적재  9 | 중계율 0.14 | alpha 1.459 | complete
Ep 1037 | 드론4 목적지53 | 1000스텝 | 배송 47/53 | 재적재  8 | 중계율 0.26 | alpha 1.430 | step_limit
Ep 1038 | 드론5 목적지29 |  316스텝 | 배송 29/29 | 재적재  2 | 중계율 0.13 | alpha 1.447 | complete
Ep 1039 | 드론3 목적지45 |  968스텝 | 배송 45/45 | 재적재  8 | 중계율 0.23 | alpha 1.402 | complete
Ep 1040 | 드론3 목적지23 |  618스텝 | 배송 23/23 | 재적재  3 | 중계율 0.17 | alpha 1.394 | complete
Ep 1041 | 드론6 목적지20 |  193스텝 | 배송 20/20 | 재적재  0 | 중계율 0.12 | alpha 1.398 | complete
Ep 1042 | 드론4 목적지71 | 1000스텝 | 배송 63/71 | 재적재 10 | 중계율 0.23 | alpha 1.439 | step_limit
Ep 1043 | 드론4 목적지36 |  608스텝 | 배송 36/36 | 재적재  7 | 중계율 0.22 | alpha 1.417 | complete
Ep 1044 | 드론4 목적지46 |  583스텝 | 배송 46/46 | 재적재  8 | 중계율 0.13 | alpha 1.422 | complete
Ep 1045 | 드론3 목적지65 | 1000스텝 | 배송 55/65 | 재적재  9 | 중계율 0.26 | alpha 1.431 | step_limit
Ep 1046 | 드론5 목적지53 |  732스텝 | 배송 53/53 | 재적재  9 | 중계율 0.19 | alpha 1.433 | complete
Ep 1047 | 드론5 목적지77 |  914스텝 | 배송 77/77 | 재적재 13 | 중계율 0.15 | alpha 1.437 | complete
Ep 1048 | 드론6 목적지54 |  500스텝 | 배송 54/54 | 재적재  9 | 중계율 0.16 | alpha 1.436 | complete
Ep 1049 | 드론3 목적지75 | 1000스텝 | 배송 65/75 | 재적재 11 | 중계율 0.18 | alpha 1.420 | step_limit
Ep 1050 | 드론5 목적지66 |  722스텝 | 배송 66/66 | 재적재 11 | 중계율 0.11 | alpha 1.404 | complete
  [홀드아웃] 배송 50.0±0.0 완주 1.00 스텝 1022 점수 106.6 재적재 8.2 2홉+ 0.62 | 최고 106.8@ep650 정체 8/15
Ep 1051 | 드론4 목적지46 |  749스텝 | 배송 46/46 | 재적재  8 | 중계율 0.21 | alpha 1.388 | complete
Ep 1052 | 드론6 목적지64 |  610스텝 | 배송 64/64 | 재적재 10 | 중계율 0.18 | alpha 1.396 | complete
Ep 1053 | 드론6 목적지77 |  782스텝 | 배송 77/77 | 재적재 13 | 중계율 0.13 | alpha 1.387 | complete
Ep 1054 | 드론4 목적지50 |  607스텝 | 배송 50/50 | 재적재  8 | 중계율 0.12 | alpha 1.358 | complete
Ep 1055 | 드론3 목적지33 |  654스텝 | 배송 33/33 | 재적재  6 | 중계율 0.17 | alpha 1.366 | complete
Ep 1056 | 드론5 목적지55 |  538스텝 | 배송 55/55 | 재적재  9 | 중계율 0.10 | alpha 1.362 | complete
Ep 1057 | 드론6 목적지78 |  840스텝 | 배송 78/78 | 재적재 14 | 중계율 0.15 | alpha 1.383 | complete
Ep 1058 | 드론3 목적지74 | 1000스텝 | 배송 68/74 | 재적재 12 | 중계율 0.15 | alpha 1.414 | step_limit
Ep 1059 | 드론5 목적지76 |  628스텝 | 배송 76/76 | 재적재 12 | 중계율 0.11 | alpha 1.404 | complete
Ep 1060 | 드론4 목적지56 |  949스텝 | 배송 56/56 | 재적재  9 | 중계율 0.23 | alpha 1.406 | complete
Ep 1061 | 드론6 목적지46 |  394스텝 | 배송 46/46 | 재적재  6 | 중계율 0.12 | alpha 1.393 | complete
Ep 1062 | 드론6 목적지55 |  533스텝 | 배송 55/55 | 재적재  8 | 중계율 0.12 | alpha 1.389 | complete
Ep 1063 | 드론5 목적지54 |  631스텝 | 배송 54/54 | 재적재  9 | 중계율 0.13 | alpha 1.394 | complete
Ep 1064 | 드론3 목적지76 | 1000스텝 | 배송 60/76 | 재적재 11 | 중계율 0.18 | alpha 1.430 | step_limit
Ep 1065 | 드론4 목적지23 |  479스텝 | 배송 23/23 | 재적재  3 | 중계율 0.17 | alpha 1.435 | complete
Ep 1066 | 드론3 목적지37 |  626스텝 | 배송 37/37 | 재적재  6 | 중계율 0.20 | alpha 1.439 | complete
Ep 1067 | 드론3 목적지76 | 1000스텝 | 배송 60/76 | 재적재 11 | 중계율 0.21 | alpha 1.422 | step_limit
Ep 1068 | 드론6 목적지77 |  689스텝 | 배송 77/77 | 재적재 14 | 중계율 0.13 | alpha 1.431 | complete
Ep 1069 | 드론5 목적지56 |  699스텝 | 배송 56/56 | 재적재  9 | 중계율 0.15 | alpha 1.420 | complete
Ep 1070 | 드론6 목적지39 |  299스텝 | 배송 39/39 | 재적재  4 | 중계율 0.07 | alpha 1.415 | complete
Ep 1071 | 드론5 목적지26 |  376스텝 | 배송 26/26 | 재적재  3 | 중계율 0.16 | alpha 1.411 | complete
Ep 1072 | 드론6 목적지62 |  592스텝 | 배송 62/62 | 재적재 10 | 중계율 0.12 | alpha 1.386 | complete
Ep 1073 | 드론3 목적지44 | 1000스텝 | 배송 40/44 | 재적재  7 | 중계율 0.26 | alpha 1.390 | step_limit
Ep 1074 | 드론4 목적지71 | 1000스텝 | 배송 70/71 | 재적재 13 | 중계율 0.16 | alpha 1.380 | step_limit
Ep 1075 | 드론5 목적지36 |  720스텝 | 배송 36/36 | 재적재  5 | 중계율 0.22 | alpha 1.384 | complete
Ep 1076 | 드론3 목적지53 |  950스텝 | 배송 53/53 | 재적재  9 | 중계율 0.13 | alpha 1.416 | complete
Ep 1077 | 드론3 목적지47 |  889스텝 | 배송 47/47 | 재적재  9 | 중계율 0.19 | alpha 1.409 | complete
Ep 1078 | 드론5 목적지54 |  478스텝 | 배송 54/54 | 재적재  9 | 중계율 0.11 | alpha 1.391 | complete
Ep 1079 | 드론6 목적지48 |  659스텝 | 배송 48/48 | 재적재  8 | 중계율 0.14 | alpha 1.363 | complete
Ep 1080 | 드론6 목적지54 |  457스텝 | 배송 54/54 | 재적재  9 | 중계율 0.08 | alpha 1.352 | complete
Ep 1081 | 드론5 목적지28 |  385스텝 | 배송 28/28 | 재적재  2 | 중계율 0.18 | alpha 1.355 | complete
Ep 1082 | 드론4 목적지37 |  505스텝 | 배송 37/37 | 재적재  6 | 중계율 0.11 | alpha 1.350 | complete
Ep 1083 | 드론3 목적지25 |  626스텝 | 배송 25/25 | 재적재  4 | 중계율 0.16 | alpha 1.349 | complete
Ep 1084 | 드론6 목적지31 |  349스텝 | 배송 31/31 | 재적재  4 | 중계율 0.08 | alpha 1.361 | complete
Ep 1085 | 드론6 목적지46 |  530스텝 | 배송 46/46 | 재적재  8 | 중계율 0.14 | alpha 1.356 | complete
Ep 1086 | 드론4 목적지30 |  598스텝 | 배송 30/30 | 재적재  4 | 중계율 0.20 | alpha 1.375 | complete
Ep 1087 | 드론6 목적지20 |  228스텝 | 배송 20/20 | 재적재  2 | 중계율 0.11 | alpha 1.381 | complete
Ep 1088 | 드론3 목적지55 | 1000스텝 | 배송 41/55 | 재적재  7 | 중계율 0.26 | alpha 1.384 | step_limit
Ep 1089 | 드론5 목적지45 |  464스텝 | 배송 45/45 | 재적재  6 | 중계율 0.07 | alpha 1.364 | complete
Ep 1090 | 드론5 목적지23 |  336스텝 | 배송 23/23 | 재적재  2 | 중계율 0.10 | alpha 1.357 | complete
Ep 1091 | 드론3 목적지25 |  385스텝 | 배송 25/25 | 재적재  3 | 중계율 0.09 | alpha 1.346 | complete
Ep 1092 | 드론4 목적지46 |  570스텝 | 배송 46/46 | 재적재  7 | 중계율 0.13 | alpha 1.333 | complete
Ep 1093 | 드론5 목적지61 |  700스텝 | 배송 61/61 | 재적재 11 | 중계율 0.13 | alpha 1.352 | complete
Ep 1094 | 드론5 목적지63 |  747스텝 | 배송 63/63 | 재적재 11 | 중계율 0.15 | alpha 1.362 | complete
Ep 1095 | 드론3 목적지27 |  814스텝 | 배송 27/27 | 재적재  4 | 중계율 0.24 | alpha 1.393 | complete
Ep 1096 | 드론3 목적지72 | 1000스텝 | 배송 56/72 | 재적재  9 | 중계율 0.25 | alpha 1.398 | step_limit
Ep 1097 | 드론5 목적지45 |  522스텝 | 배송 45/45 | 재적재  6 | 중계율 0.17 | alpha 1.419 | complete
Ep 1098 | 드론6 목적지30 |  378스텝 | 배송 30/30 | 재적재  3 | 중계율 0.18 | alpha 1.413 | complete
Ep 1099 | 드론5 목적지74 | 1000스텝 | 배송 67/74 | 재적재 10 | 중계율 0.22 | alpha 1.428 | step_limit
Ep 1100 | 드론4 목적지37 |  594스텝 | 배송 37/37 | 재적재  6 | 중계율 0.14 | alpha 1.433 | complete
  [홀드아웃] 배송 50.0±0.0 완주 1.00 스텝 1000 점수 106.7 재적재 8.2 2홉+ 0.62 | 최고 106.8@ep650 정체 9/15
Ep 1101 | 드론5 목적지34 |  543스텝 | 배송 34/34 | 재적재  4 | 중계율 0.19 | alpha 1.446 | complete
Ep 1102 | 드론4 목적지40 |  510스텝 | 배송 40/40 | 재적재  6 | 중계율 0.17 | alpha 1.456 | complete
Ep 1103 | 드론6 목적지64 |  528스텝 | 배송 64/64 | 재적재  9 | 중계율 0.12 | alpha 1.458 | complete
Ep 1104 | 드론6 목적지35 |  413스텝 | 배송 35/35 | 재적재  4 | 중계율 0.12 | alpha 1.456 | complete
Ep 1105 | 드론3 목적지57 | 1000스텝 | 배송 52/57 | 재적재  9 | 중계율 0.24 | alpha 1.440 | step_limit
Ep 1106 | 드론5 목적지71 |  681스텝 | 배송 71/71 | 재적재 12 | 중계율 0.10 | alpha 1.436 | complete
Ep 1107 | 드론6 목적지71 |  641스텝 | 배송 71/71 | 재적재 11 | 중계율 0.13 | alpha 1.438 | complete
Ep 1108 | 드론5 목적지48 |  668스텝 | 배송 48/48 | 재적재  8 | 중계율 0.14 | alpha 1.419 | complete
Ep 1109 | 드론4 목적지55 |  857스텝 | 배송 55/55 | 재적재  9 | 중계율 0.16 | alpha 1.417 | complete
Ep 1110 | 드론4 목적지34 |  804스텝 | 배송 34/34 | 재적재  5 | 중계율 0.19 | alpha 1.412 | complete
Ep 1111 | 드론6 목적지61 |  473스텝 | 배송 61/61 | 재적재  9 | 중계율 0.13 | alpha 1.398 | complete
Ep 1112 | 드론5 목적지34 |  752스텝 | 배송 34/34 | 재적재  4 | 중계율 0.21 | alpha 1.394 | complete
Ep 1113 | 드론5 목적지45 |  436스텝 | 배송 45/45 | 재적재  8 | 중계율 0.15 | alpha 1.407 | complete
Ep 1114 | 드론3 목적지76 | 1000스텝 | 배송 60/76 | 재적재 11 | 중계율 0.24 | alpha 1.436 | step_limit
Ep 1115 | 드론3 목적지29 |  647스텝 | 배송 29/29 | 재적재  4 | 중계율 0.19 | alpha 1.458 | complete
Ep 1116 | 드론3 목적지80 | 1000스텝 | 배송 60/80 | 재적재 12 | 중계율 0.18 | alpha 1.450 | step_limit
Ep 1117 | 드론3 목적지48 | 1000스텝 | 배송 45/48 | 재적재  7 | 중계율 0.21 | alpha 1.463 | step_limit
Ep 1118 | 드론5 목적지80 |  643스텝 | 배송 80/80 | 재적재 14 | 중계율 0.11 | alpha 1.441 | complete
Ep 1119 | 드론6 목적지54 |  483스텝 | 배송 54/54 | 재적재 10 | 중계율 0.11 | alpha 1.428 | complete
Ep 1120 | 드론4 목적지57 |  785스텝 | 배송 57/57 | 재적재 10 | 중계율 0.15 | alpha 1.432 | complete
Ep 1121 | 드론5 목적지43 |  614스텝 | 배송 43/43 | 재적재  7 | 중계율 0.17 | alpha 1.427 | complete
Ep 1122 | 드론3 목적지56 |  998스텝 | 배송 56/56 | 재적재 10 | 중계율 0.22 | alpha 1.429 | complete
Ep 1123 | 드론6 목적지57 |  405스텝 | 배송 57/57 | 재적재  8 | 중계율 0.10 | alpha 1.412 | complete
Ep 1124 | 드론5 목적지77 |  856스텝 | 배송 77/77 | 재적재 14 | 중계율 0.16 | alpha 1.383 | complete
Ep 1125 | 드론3 목적지30 |  744스텝 | 배송 30/30 | 재적재  5 | 중계율 0.22 | alpha 1.369 | complete
Ep 1126 | 드론4 목적지48 |  589스텝 | 배송 48/48 | 재적재  8 | 중계율 0.14 | alpha 1.385 | complete
Ep 1127 | 드론5 목적지45 |  589스텝 | 배송 45/45 | 재적재  8 | 중계율 0.11 | alpha 1.389 | complete
Ep 1128 | 드론4 목적지54 | 1000스텝 | 배송 53/54 | 재적재  9 | 중계율 0.26 | alpha 1.396 | step_limit
Ep 1129 | 드론4 목적지52 |  940스텝 | 배송 52/52 | 재적재  9 | 중계율 0.15 | alpha 1.369 | complete
Ep 1130 | 드론4 목적지42 |  715스텝 | 배송 42/42 | 재적재  7 | 중계율 0.19 | alpha 1.395 | complete
Ep 1131 | 드론5 목적지68 |  854스텝 | 배송 68/68 | 재적재 11 | 중계율 0.16 | alpha 1.382 | complete
Ep 1132 | 드론4 목적지65 |  840스텝 | 배송 65/65 | 재적재 12 | 중계율 0.15 | alpha 1.375 | complete
Ep 1133 | 드론4 목적지32 |  642스텝 | 배송 32/32 | 재적재  4 | 중계율 0.16 | alpha 1.403 | complete
Ep 1134 | 드론6 목적지76 |  860스텝 | 배송 76/76 | 재적재 13 | 중계율 0.20 | alpha 1.429 | complete
Ep 1135 | 드론6 목적지79 |  575스텝 | 배송 79/79 | 재적재 13 | 중계율 0.07 | alpha 1.429 | complete
Ep 1136 | 드론5 목적지22 |  349스텝 | 배송 22/22 | 재적재  3 | 중계율 0.18 | alpha 1.429 | complete
Ep 1137 | 드론6 목적지74 |  685스텝 | 배송 74/74 | 재적재 12 | 중계율 0.15 | alpha 1.448 | complete
Ep 1138 | 드론3 목적지38 |  948스텝 | 배송 38/38 | 재적재  7 | 중계율 0.32 | alpha 1.482 | complete
Ep 1139 | 드론5 목적지31 |  517스텝 | 배송 31/31 | 재적재  4 | 중계율 0.15 | alpha 1.460 | complete
Ep 1140 | 드론4 목적지47 |  701스텝 | 배송 47/47 | 재적재  6 | 중계율 0.14 | alpha 1.441 | complete
Ep 1141 | 드론4 목적지37 |  564스텝 | 배송 37/37 | 재적재  6 | 중계율 0.16 | alpha 1.438 | complete
Ep 1142 | 드론4 목적지53 |  979스텝 | 배송 53/53 | 재적재  8 | 중계율 0.28 | alpha 1.461 | complete
Ep 1143 | 드론3 목적지48 | 1000스텝 | 배송 46/48 | 재적재  8 | 중계율 0.22 | alpha 1.448 | step_limit
Ep 1144 | 드론4 목적지70 |  918스텝 | 배송 70/70 | 재적재 13 | 중계율 0.20 | alpha 1.471 | complete
Ep 1145 | 드론6 목적지48 |  471스텝 | 배송 48/48 | 재적재  6 | 중계율 0.08 | alpha 1.468 | complete
Ep 1146 | 드론4 목적지45 | 1000스텝 | 배송 38/45 | 재적재  7 | 중계율 0.25 | alpha 1.479 | step_limit
Ep 1147 | 드론6 목적지49 |  398스텝 | 배송 49/49 | 재적재  7 | 중계율 0.07 | alpha 1.460 | complete
Ep 1148 | 드론5 목적지22 |  263스텝 | 배송 22/22 | 재적재  3 | 중계율 0.14 | alpha 1.464 | complete
Ep 1149 | 드론4 목적지44 |  751스텝 | 배송 44/44 | 재적재  7 | 중계율 0.14 | alpha 1.472 | complete
Ep 1150 | 드론5 목적지51 |  538스텝 | 배송 51/51 | 재적재  8 | 중계율 0.13 | alpha 1.494 | complete
  [홀드아웃] 배송 50.0±0.0 완주 1.00 스텝 885 점수 107.1 재적재 8.3 2홉+ 0.61 | 최고 107.1@ep1150 정체 0/15  ← 갱신
Ep 1151 | 드론3 목적지63 | 1000스텝 | 배송 60/63 | 재적재 10 | 중계율 0.18 | alpha 1.479 | step_limit
Ep 1152 | 드론3 목적지47 |  938스텝 | 배송 47/47 | 재적재  8 | 중계율 0.17 | alpha 1.488 | complete
Ep 1153 | 드론4 목적지44 |  827스텝 | 배송 44/44 | 재적재  8 | 중계율 0.26 | alpha 1.524 | complete
Ep 1154 | 드론5 목적지39 |  481스텝 | 배송 39/39 | 재적재  6 | 중계율 0.14 | alpha 1.526 | complete
Ep 1155 | 드론3 목적지52 | 1000스텝 | 배송 46/52 | 재적재  9 | 중계율 0.24 | alpha 1.518 | step_limit
Ep 1156 | 드론6 목적지59 |  450스텝 | 배송 59/59 | 재적재 11 | 중계율 0.09 | alpha 1.518 | complete
Ep 1157 | 드론3 목적지33 |  878스텝 | 배송 33/33 | 재적재  6 | 중계율 0.27 | alpha 1.515 | complete
Ep 1158 | 드론5 목적지55 |  861스텝 | 배송 55/55 | 재적재  9 | 중계율 0.24 | alpha 1.506 | complete
Ep 1159 | 드론6 목적지33 |  282스텝 | 배송 33/33 | 재적재  4 | 중계율 0.13 | alpha 1.501 | complete
Ep 1160 | 드론5 목적지71 |  861스텝 | 배송 71/71 | 재적재 12 | 중계율 0.17 | alpha 1.486 | complete
Ep 1161 | 드론5 목적지78 |  868스텝 | 배송 78/78 | 재적재 14 | 중계율 0.18 | alpha 1.499 | complete
Ep 1162 | 드론4 목적지27 |  310스텝 | 배송 27/27 | 재적재  4 | 중계율 0.12 | alpha 1.491 | complete
Ep 1163 | 드론3 목적지71 | 1000스텝 | 배송 55/71 | 재적재  9 | 중계율 0.20 | alpha 1.492 | step_limit
Ep 1164 | 드론5 목적지24 |  341스텝 | 배송 24/24 | 재적재  2 | 중계율 0.12 | alpha 1.488 | complete
Ep 1165 | 드론4 목적지47 |  575스텝 | 배송 47/47 | 재적재  8 | 중계율 0.14 | alpha 1.502 | complete
Ep 1166 | 드론5 목적지79 |  891스텝 | 배송 79/79 | 재적재 14 | 중계율 0.17 | alpha 1.477 | complete
Ep 1167 | 드론4 목적지74 |  853스텝 | 배송 74/74 | 재적재 13 | 중계율 0.15 | alpha 1.493 | complete
Ep 1168 | 드론4 목적지68 |  833스텝 | 배송 68/68 | 재적재 11 | 중계율 0.14 | alpha 1.465 | complete
Ep 1169 | 드론3 목적지79 | 1000스텝 | 배송 65/79 | 재적재 12 | 중계율 0.18 | alpha 1.461 | step_limit
Ep 1170 | 드론4 목적지39 |  659스텝 | 배송 39/39 | 재적재  6 | 중계율 0.14 | alpha 1.461 | complete
Ep 1171 | 드론5 목적지25 |  338스텝 | 배송 25/25 | 재적재  3 | 중계율 0.04 | alpha 1.458 | complete
Ep 1172 | 드론3 목적지21 |  361스텝 | 배송 21/21 | 재적재  3 | 중계율 0.11 | alpha 1.454 | complete
Ep 1173 | 드론6 목적지53 |  384스텝 | 배송 53/53 | 재적재  8 | 중계율 0.10 | alpha 1.437 | complete
Ep 1174 | 드론4 목적지51 |  842스텝 | 배송 51/51 | 재적재  9 | 중계율 0.19 | alpha 1.419 | complete
Ep 1175 | 드론3 목적지74 | 1000스텝 | 배송 64/74 | 재적재 12 | 중계율 0.19 | alpha 1.390 | step_limit
Ep 1176 | 드론4 목적지66 | 1000스텝 | 배송 50/66 | 재적재  8 | 중계율 0.30 | alpha 1.388 | step_limit
Ep 1177 | 드론4 목적지66 |  975스텝 | 배송 66/66 | 재적재 10 | 중계율 0.20 | alpha 1.405 | complete
Ep 1178 | 드론5 목적지39 |  687스텝 | 배송 39/39 | 재적재  5 | 중계율 0.20 | alpha 1.432 | complete
Ep 1179 | 드론4 목적지21 |  587스텝 | 배송 21/21 | 재적재  2 | 중계율 0.25 | alpha 1.451 | complete
Ep 1180 | 드론4 목적지33 |  559스텝 | 배송 33/33 | 재적재  5 | 중계율 0.18 | alpha 1.463 | complete
Ep 1181 | 드론3 목적지41 | 1000스텝 | 배송 40/41 | 재적재  6 | 중계율 0.25 | alpha 1.485 | step_limit
Ep 1182 | 드론6 목적지48 |  405스텝 | 배송 48/48 | 재적재  6 | 중계율 0.12 | alpha 1.482 | complete
Ep 1183 | 드론5 목적지22 |  306스텝 | 배송 22/22 | 재적재  1 | 중계율 0.18 | alpha 1.474 | complete
Ep 1184 | 드론6 목적지24 |  247스텝 | 배송 24/24 | 재적재  3 | 중계율 0.08 | alpha 1.485 | complete
Ep 1185 | 드론4 목적지79 | 1000스텝 | 배송 75/79 | 재적재 13 | 중계율 0.20 | alpha 1.488 | step_limit
Ep 1186 | 드론3 목적지43 |  790스텝 | 배송 43/43 | 재적재  7 | 중계율 0.17 | alpha 1.493 | complete
Ep 1187 | 드론5 목적지80 |  682스텝 | 배송 80/80 | 재적재 13 | 중계율 0.13 | alpha 1.497 | complete
Ep 1188 | 드론4 목적지67 |  760스텝 | 배송 67/67 | 재적재 11 | 중계율 0.14 | alpha 1.510 | complete
Ep 1189 | 드론5 목적지67 |  769스텝 | 배송 67/67 | 재적재 11 | 중계율 0.18 | alpha 1.511 | complete
Ep 1190 | 드론4 목적지28 |  514스텝 | 배송 28/28 | 재적재  5 | 중계율 0.16 | alpha 1.527 | complete
Ep 1191 | 드론4 목적지67 | 1000스텝 | 배송 64/67 | 재적재 12 | 중계율 0.16 | alpha 1.498 | step_limit
Ep 1192 | 드론4 목적지44 |  627스텝 | 배송 44/44 | 재적재  8 | 중계율 0.15 | alpha 1.488 | complete
Ep 1193 | 드론5 목적지53 |  501스텝 | 배송 53/53 | 재적재  7 | 중계율 0.10 | alpha 1.502 | complete
Ep 1194 | 드론5 목적지27 |  346스텝 | 배송 27/27 | 재적재  4 | 중계율 0.08 | alpha 1.510 | complete
Ep 1195 | 드론6 목적지57 |  340스텝 | 배송 57/57 | 재적재  9 | 중계율 0.06 | alpha 1.516 | complete
Ep 1196 | 드론4 목적지74 |  800스텝 | 배송 74/74 | 재적재 12 | 중계율 0.12 | alpha 1.497 | complete
